2025-12-08 06:35:53 | INFO     | __main__ | ======================================================================
2025-12-08 06:37:46 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:47 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/a66b2719-da7e-4b67-9b8d-9578a54fc9e2.png HTTP/1.1" 200 47936
2025-12-08 06:37:47 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:47 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:47 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:47 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:37:47 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:47 | INFO     | __main__ |   [55/100] Task 71681204: Roshan
2025-12-08 06:37:47 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:47 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/0cf1b652-753d-49ff-88e1-3bf45679d2a2.webp HTTP/1.1" 200 485868
2025-12-08 06:37:47 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:48 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/e097bae2-6f96-46e6-9f14-ecb244fdc081.png HTTP/1.1" 200 57086
2025-12-08 06:37:49 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:49 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 914145
2025-12-08 06:37:49 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/0...
2025-12-08 06:37:49 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:49 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:49 | INFO     | __main__ |   [56/100] Task 71671207: Hrivaan rameshvar
2025-12-08 06:37:49 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:49 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/8f4f5829-78cd-495a-bc19-15b964dd05c2.webp HTTP/1.1" 200 480790
2025-12-08 06:37:49 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:50 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/253aede2-f16f-4f6f-ab11-1e3a990834e9.png HTTP/1.1" 200 41782
2025-12-08 06:37:50 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:37:50 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:37:50 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:50 | INFO     | __main__ |   [57/100] Task 71651984: Marie Flint
2025-12-08 06:37:50 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:51 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c9c4b9ab-224a-4cfc-9ebc-79ffe28d4335.webp HTTP/1.1" 200 1487464
2025-12-08 06:37:51 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:52 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ef08854b-882a-4492-b34e-91f363703cd6.png HTTP/1.1" 200 348364
2025-12-08 06:37:53 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:53 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:53 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:37:53 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/e...
2025-12-08 06:37:53 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/78548...
2025-12-08 06:37:53 | INFO     | __main__ |   [58/100] Task 71665968: Rohit Sawant
2025-12-08 06:37:53 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:53 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/791020ef-c827-4749-af12-266fbfa9614a.webp HTTP/1.1" 200 3114406
2025-12-08 06:37:54 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:55 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f0ab1159-963c-4da7-bf3d-3a572bdca9df.png HTTP/1.1" 200 23986
2025-12-08 06:37:55 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:37:56 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/bd9acd97c36644e69526a6a575c82a54.png HTTP/1.1" 200 2106026
2025-12-08 06:37:56 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:56 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:37:56 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:56 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:37:56 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:37:56 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:37:56 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:56 | INFO     | __main__ |   [59/100] Task 71629307: Siya
2025-12-08 06:37:56 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:57 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/398bebe5-7e0e-4c80-b8d4-3a0a2b11d09c.webp HTTP/1.1" 200 318302
2025-12-08 06:37:57 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:57 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/2ff509f1-3a2c-4781-a602-dc700afd1e75.png HTTP/1.1" 200 13116
2025-12-08 06:37:57 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:57 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:57 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:37:57 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:37:57 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:57 | INFO     | __main__ |   [60/100] Task 71650389: Ishwar Singh
2025-12-08 06:37:57 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:58 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/5cc22d27-1832-4eb7-9200-30452ea504b5.webp HTTP/1.1" 200 556738
2025-12-08 06:37:58 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:59 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/6c376d57-8bcf-4bc6-8681-d52f639a3d2a.png HTTP/1.1" 200 18010
2025-12-08 06:37:59 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:37:59 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:37:59 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:37:59 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:37:59 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:37:59 | INFO     | __main__ |   [61/100] Task 71681899: Ishanya Rabha
2025-12-08 06:37:59 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:37:59 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f77b1283-55fc-476d-8236-297b0d0c7463.webp HTTP/1.1" 200 262274
2025-12-08 06:37:59 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:00 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/a2010732-e481-4c96-9fc5-4d46be5df839.png HTTP/1.1" 200 16202
2025-12-08 06:38:00 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:00 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:00 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:00 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:38:00 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:00 | INFO     | __main__ |   [62/100] Task 71650946: Suraj
2025-12-08 06:38:00 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:01 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/7c6bd19e-f6f3-4838-94ba-777a1306ae7d.webp HTTP/1.1" 200 1094744
2025-12-08 06:38:02 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:02 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/854ce4e2-69f5-41b0-92b0-92bf714f5cdb.png HTTP/1.1" 200 27150
2025-12-08 06:38:02 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:02 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:02 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/7...
2025-12-08 06:38:02 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:38:02 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/1c034...
2025-12-08 06:38:02 | INFO     | __main__ |   [63/100] Task 71676639: Laasya Jain
2025-12-08 06:38:02 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:03 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c504824d-8c6f-44a9-9fd3-ccd1dc142c12.webp HTTP/1.1" 200 541232
2025-12-08 06:38:04 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:04 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f8de7caa-4b9a-4630-a438-d1941fe11da6.png HTTP/1.1" 200 25410
2025-12-08 06:38:04 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:04 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:04 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:38:04 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:04 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:04 | INFO     | __main__ |   [64/100] Task 71628154: Siya
2025-12-08 06:38:04 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:05 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/bfa9fce3-f63c-4ef3-872a-c6cfeeae82e7.webp HTTP/1.1" 200 569572
2025-12-08 06:38:05 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:06 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/d85ab1bf-b66f-4991-8658-ab93f49f9788.png HTTP/1.1" 200 12362
2025-12-08 06:38:06 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:06 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:06 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/b...
2025-12-08 06:38:06 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/d...
2025-12-08 06:38:06 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:06 | INFO     | __main__ |   [65/100] Task 71651491: Nischay Sen
2025-12-08 06:38:06 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:06 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/666b55f8-adb0-4a26-9b5f-0c8e6ae254a7.webp HTTP/1.1" 200 556738
2025-12-08 06:38:06 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:07 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/1b2f5482-239a-4fdc-a87f-17332c837fe7.png HTTP/1.1" 200 18010
2025-12-08 06:38:07 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:07 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:07 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:07 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/1...
2025-12-08 06:38:07 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:07 | INFO     | __main__ |   [66/100] Task 71657135: Ridika Pillai
2025-12-08 06:38:07 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:08 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/81ffffa2-f151-4e53-b1cf-73a80e8ef397.webp HTTP/1.1" 200 2124440
2025-12-08 06:38:10 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:10 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/50355382-d377-4433-b17d-355255a1ca0f.png HTTP/1.1" 200 338570
2025-12-08 06:38:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'PLTE' 41 270
2025-12-08 06:38:10 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 323 166436
2025-12-08 06:38:10 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/8...
2025-12-08 06:38:10 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:10 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:10 | INFO     | __main__ |   [67/100] Task 71687492: Aman
2025-12-08 06:38:10 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:12 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/9ac6caf2-2bd4-4e6d-8463-2bde8a84bb68.webp HTTP/1.1" 200 2328794
2025-12-08 06:38:13 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:13 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/62a4756c-ffdb-4eb9-8e91-24a0286665e8.png HTTP/1.1" 200 1952
2025-12-08 06:38:13 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:13 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:13 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:38:13 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/6...
2025-12-08 06:38:13 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:13 | INFO     | __main__ |   [68/100] Task 71634572: Samiksha Singh
2025-12-08 06:38:13 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:14 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/a9c3860c-7e36-4c4e-ad58-92139a76e161.webp HTTP/1.1" 200 491168
2025-12-08 06:38:14 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:15 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/9694f9b1-ce4c-49f9-95ab-a94298c53038.png HTTP/1.1" 200 20498
2025-12-08 06:38:15 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:15 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:15 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:38:15 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/9...
2025-12-08 06:38:15 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:15 | INFO     | __main__ |   [69/100] Task 71656390: Samar Sethi
2025-12-08 06:38:15 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:15 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/3b14f0bf-18b0-4d0e-83b9-39b75633f36f.webp HTTP/1.1" 200 1115372
2025-12-08 06:38:16 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:16 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ce4c2e28-7804-4413-ba46-abc327a752cf.png HTTP/1.1" 200 51898
2025-12-08 06:38:16 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:16 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:16 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/3...
2025-12-08 06:38:16 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
2025-12-08 06:38:16 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:16 | INFO     | __main__ |   [70/100] Task 71655367: Rohit Sawant
2025-12-08 06:38:16 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:17 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /stability-images/93e47050-a4f3-41e2-b754-aae18ab64ad0.png HTTP/1.1" 200 3830993
2025-12-08 06:38:18 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:18 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:18 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:18 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:18 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:19 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/40dc8389-ee58-4988-a916-16bcf4c7a61e.png HTTP/1.1" 200 21619
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 21562
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 21562
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:19 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 2105969
2025-12-08 06:38:19 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/stability-images/93e47...
2025-12-08 06:38:19 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:38:19 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:19 | INFO     | __main__ |   [71/100] Task 71673477: Ashwin
2025-12-08 06:38:19 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:20 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/ae9ba40f-57a8-4b9c-9608-d7a6a591d787.webp HTTP/1.1" 200 1396286
2025-12-08 06:38:21 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:22 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/2c105ec1-ad7f-4412-8afd-dc7ebe334dac.png HTTP/1.1" 200 23936
2025-12-08 06:38:22 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:22 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:22 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/a...
2025-12-08 06:38:22 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/2...
2025-12-08 06:38:22 | DEBUG    | __main__ |     char: https://content.dashtoon.ai/stability-images/34639...
2025-12-08 06:38:22 | INFO     | __main__ |   [72/100] Task 71628538: Sandeep Khanna
2025-12-08 06:38:22 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:23 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/fbe98d67-6fb0-448a-b0f4-9009ef885f4e.webp HTTP/1.1" 200 393138
2025-12-08 06:38:23 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:24 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/f8d4aed4-3218-4b73-ba4f-2bab60bba543.png HTTP/1.1" 200 39800
2025-12-08 06:38:24 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): dev-content.dashtoon.ai:443
2025-12-08 06:38:25 | DEBUG    | urllib3.connectionpool | https://dev-content.dashtoon.ai:443 "GET /user-uploaded-files/d9ca83de5ada4d568b6b6937642f0e3f.png HTTP/1.1" 200 753472
2025-12-08 06:38:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:25 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:25 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:25 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/f...
2025-12-08 06:38:25 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:25 | INFO     | __main__ |   [73/100] Task 71676235: Savin Devadiga
2025-12-08 06:38:25 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:26 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/4da765c7-06e2-40af-b1d6-83a87077131c.webp HTTP/1.1" 200 775102
2025-12-08 06:38:26 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:27 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/4690a185-de08-4e94-8c99-40c13bce9db6.png HTTP/1.1" 200 49994
2025-12-08 06:38:27 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:27 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 682343
2025-12-08 06:38:27 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:38:27 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/4...
2025-12-08 06:38:27 | DEBUG    | __main__ |     char: https://dev-content.dashtoon.ai/user-uploaded-file...
2025-12-08 06:38:27 | INFO     | __main__ |   [74/100] Task 71647322: Sandeep Khanna
2025-12-08 06:38:27 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:27 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/50924f1d-7e42-4f65-90ac-dfc028c1ff0a.webp HTTP/1.1" 200 393138
2025-12-08 06:38:27 | DEBUG    | urllib3.connectionpool | Starting new HTTPS connection (1): content.dashtoon.ai:443
2025-12-08 06:38:28 | DEBUG    | urllib3.connectionpool | https://content.dashtoon.ai:443 "GET /user-uploaded-images/c0ecf512-c48e-4bfd-a638-719790df7ab0.png HTTP/1.1" 200 39800
2025-12-08 06:38:28 | DEBUG    | PIL.PngImagePlugin | STREAM b'IHDR' 16 13
2025-12-08 06:38:28 | DEBUG    | PIL.PngImagePlugin | STREAM b'IDAT' 41 65536
2025-12-08 06:38:28 | DEBUG    | __main__ |     init: https://content.dashtoon.ai/user-uploaded-images/5...
2025-12-08 06:38:28 | DEBUG    | __main__ |     mask: https://content.dashtoon.ai/user-uploaded-images/c...
